Date Time,RelativeHumidity (% RH),Temperature (0°C ),rain rate (mm/hr),SpecificAttennuation(dB/km),TotalAttenuation(dB)
12/6/2019 7:45,67.6,17.5,0,0,0
12/6/2019 8:00,65.9,18.1,0,0,0
12/6/2019 8:15,65,18.5,0,0,0
12/6/2019 8:30,63.6,19,0,0,0
12/6/2019 8:45,61.7,19.6,0,0,0
12/6/2019 9:00,60.2,19.6,0,0,0
12/6/2019 9:15,58.4,20,0,0,0
12/6/2019 9:30,57.6,20.3,0,0,0
12/6/2019 9:45,56.7,20.6,0,0,0
12/6/2019 10:00,56.1,20.7,0,0,0
12/6/2019 10:15,55.8,20.9,0,0,0
12/6/2019 10:30,55.2,21.3,0,0,0
12/6/2019 10:45,54.1,21.7,0,0,0
12/6/2019 11:00,54.8,21.5,0,0,0
12/6/2019 11:15,54.9,22,0,0,0
12/6/2019 11:30,54.2,22.3,0,0,0
12/6/2019 11:45,54.6,22.2,0,0,0
12/6/2019 12:00,53.1,22.4,0,0,0
12/6/2019 12:15,52.5,22.6,0,0,0
12/6/2019 12:30,52,22.6,0,0,0
12/6/2019 12:45,51.9,22.8,0,0,0
12/6/2019 13:00,51.7,22.9,0,0,0
12/6/2019 13:15,51.6,23.1,0,0,0
12/6/2019 13:30,52,22.6,0,0,0
12/6/2019 13:45,50.6,22.9,0,0,0
12/6/2019 14:00,48.6,23.3,0,0,0
12/6/2019 14:15,47.4,23.1,0,0,0
12/6/2019 14:30,45.9,23.2,0,0,0
12/6/2019 14:45,45.4,23.3,0,0,0
12/6/2019 15:00,44.5,23.4,0,0,0
12/6/2019 15:15,43.8,23.6,0,0,0
12/6/2019 15:30,43.6,23.2,0,0,0
12/6/2019 15:45,43.8,23.3,0,0,0
12/6/2019 16:00,44.1,23.2,0,0,0
12/6/2019 16:15,45.3,23,0,0,0
12/6/2019 16:30,45.8,22.8,0,0,0
12/6/2019 16:45,46.5,22.7,0,0,0
12/6/2019 17:00,47.6,22.4,0,0,0
12/6/2019 17:15,48,22,0,0,0
12/6/2019 17:30,48.4,21.5,0,0,0
12/6/2019 17:45,49.1,21.1,0,0,0
12/6/2019 18:00,50.8,20.6,0,0,0
12/6/2019 18:15,52,20.3,0,0,0
12/6/2019 18:30,52.6,20,0,0,0
12/6/2019 18:45,53.9,19.6,0,0,0
12/6/2019 19:00,54.3,19.3,0,0,0
12/6/2019 19:15,55,19.1,0,0,0
12/6/2019 19:30,56.3,18.7,0,0,0
12/6/2019 19:45,57,18.5,0,0,0
12/6/2019 20:00,57.6,18.2,0,0,0
12/6/2019 20:15,57.7,18,0,0,0
12/6/2019 20:30,57.2,18,0,0,0
12/6/2019 20:45,57.4,17.9,0,0,0
12/6/2019 21:00,57.8,17.8,0,0,0
12/6/2019 21:15,57.8,17.7,0,0,0
12/6/2019 21:30,57,17.9,0,0,0
12/6/2019 21:45,57.1,17.8,0,0,0
12/6/2019 22:00,57,17.7,0,0,0
12/6/2019 22:15,55.9,17.8,0,0,0
12/6/2019 22:30,57.3,17.5,0,0,0
12/6/2019 22:45,57.2,17.4,0,0,0
12/6/2019 23:00,58.2,17.1,0,0,0
12/6/2019 23:15,58.9,16.9,0,0,0
12/6/2019 23:30,58.8,16.9,0,0,0
12/6/2019 23:45,59,16.7,0,0,0
12/7/2019 0:00,60.7,16.3,0,0,0
12/7/2019 0:15,60,16.4,0,0,0
12/7/2019 0:30,61.1,16.2,0,0,0
12/7/2019 0:45,62.7,15.9,0,0,0
12/7/2019 1:00,65.1,15.3,0,0,0
12/7/2019 1:15,65.1,15.1,0,0,0
12/7/2019 1:30,66,14.9,0,0,0
12/7/2019 1:45,67.2,14.7,0,0,0
12/7/2019 2:00,68.5,14.4,0,0,0
12/7/2019 2:15,68.4,14.4,0,0,0
12/7/2019 2:30,67.5,14.5,0,0,0
12/7/2019 2:45,67.7,14.4,0,0,0
12/7/2019 3:00,67.5,14.5,0,0,0
12/7/2019 3:15,70,14,0,0,0
12/7/2019 3:30,71.2,13.7,0,0,0
12/7/2019 3:45,71.9,13.7,0,0,0
12/7/2019 4:00,72.1,13.8,0,0,0
12/7/2019 4:15,70,14.4,0,0,0
12/7/2019 4:30,71.2,14.2,0,0,0
12/7/2019 4:45,73.3,13.8,0,0,0
12/7/2019 5:00,73.5,13.8,0,0,0
12/7/2019 5:15,74.1,13.8,0,0,0
12/7/2019 5:30,73,14.1,0,0,0
12/7/2019 5:45,73.1,14.1,0,0,0
12/7/2019 6:00,74.4,13.9,0,0,0
12/7/2019 6:15,75.6,13.6,0,0,0
12/7/2019 6:30,75.8,13.6,0,0,0
12/7/2019 6:45,78.1,13.1,0,0,0
12/7/2019 7:00,81.7,12.5,0,0,0
12/7/2019 7:15,82.8,13.1,0,0,0
12/7/2019 7:30,76.1,14.6,0,0,0
12/7/2019 7:45,67.4,16.6,0,0,0
12/7/2019 8:00,62.6,18.1,0,0,0
12/7/2019 8:15,61.5,18.3,0,0,0
12/7/2019 8:30,59.3,19,0,0,0
12/7/2019 8:45,58,19.4,0,0,0
12/7/2019 9:00,56.9,19.6,0,0,0
12/7/2019 9:15,55.5,19.9,0,0,0
12/7/2019 9:30,53.6,20.6,0,0,0
12/7/2019 9:45,51.3,21,0,0,0
12/7/2019 10:00,49.6,21.4,0,0,0
12/7/2019 10:15,49.7,21.5,0,0,0
12/7/2019 10:30,49.1,21.6,0,0,0
12/7/2019 10:45,49,21.7,0,0,0
12/7/2019 11:00,48.1,22,0,0,0
12/7/2019 11:15,47.5,22.3,0,0,0
12/7/2019 11:30,47.3,22.5,0,0,0
12/7/2019 11:45,46.8,22.7,0,0,0
12/7/2019 12:00,45.7,23.1,0,0,0
12/7/2019 12:15,44.4,23.1,0,0,0
12/7/2019 12:30,44.9,23.3,0,0,0
12/7/2019 12:45,43.8,23.7,0,0,0
12/7/2019 13:00,43.3,24,0,0,0
12/7/2019 13:15,41.4,24.1,0,0,0
12/7/2019 13:30,40.8,24,0,0,0
12/7/2019 13:45,41.6,23.8,0,0,0
12/7/2019 14:00,41.3,24,0,0,0
12/7/2019 14:15,40.9,24.1,0,0,0
12/7/2019 14:30,40.4,24.4,0,0,0
12/7/2019 14:45,40,24.4,0,0,0
12/7/2019 15:00,40.4,24.2,0,0,0
12/7/2019 15:15,38.7,24.1,0,0,0
12/7/2019 15:30,38.3,24.2,0,0,0
12/7/2019 15:45,37.7,24.1,0,0,0
12/7/2019 16:00,37.3,23.9,0,0,0
12/7/2019 16:15,36,23.8,0,0,0
12/7/2019 16:30,36.8,23.5,0,0,0
12/7/2019 16:45,37.8,23.3,0,0,0
12/7/2019 17:00,36.2,23.1,0,0,0
12/7/2019 17:15,36.3,23.1,0,0,0
12/7/2019 17:30,38.6,22.6,0,0,0
12/7/2019 17:45,40.6,22,0,0,0
12/7/2019 18:00,43,21.4,0,0,0
12/7/2019 18:15,44.3,20.9,0,0,0
12/7/2019 18:30,44.9,20.4,0,0,0
12/7/2019 18:45,46,19.8,0,0,0
12/7/2019 19:00,47.8,19.4,0,0,0
12/7/2019 19:15,47.8,19.4,0,0,0
12/7/2019 19:30,46.9,19.5,0,0,0
12/7/2019 19:45,47.3,19.2,0,0,0
12/7/2019 20:00,47.5,19.1,0,0,0
12/7/2019 20:15,48.2,18.8,0,0,0
12/7/2019 20:30,49,18.5,0,0,0
12/7/2019 20:45,49.8,18.3,0,0,0
12/7/2019 21:00,49.6,18.4,0,0,0
12/7/2019 21:15,49.7,18.5,0,0,0
12/7/2019 21:30,49.6,18.6,0,0,0
12/7/2019 21:45,50,18.6,0,0,0
12/7/2019 22:00,50.2,18.6,0,0,0
12/7/2019 22:15,51.2,18.5,0,0,0
12/7/2019 22:30,52.1,18.4,0,0,0
12/7/2019 22:45,52.5,18.3,0,0,0
12/7/2019 23:00,53.5,18,0,0,0
12/7/2019 23:15,54.3,17.7,0,0,0
12/7/2019 23:30,54.1,17.7,0,0,0
12/7/2019 23:45,54.7,17.5,0,0,0
12/8/2019 0:00,56.8,16.9,0,0,0
12/8/2019 0:15,57.2,16.7,0,0,0
12/8/2019 0:30,57.7,16.4,0,0,0
12/8/2019 0:45,58,16.3,0,0,0
12/8/2019 1:00,57.6,16.2,0,0,0
12/8/2019 1:15,56.6,16.4,0,0,0
12/8/2019 1:30,56.1,16.6,0,0,0
12/8/2019 1:45,57,16.4,0,0,0
12/8/2019 2:00,58.1,16.1,0,0,0
12/8/2019 2:15,58.2,16.1,0,0,0
12/8/2019 2:30,58.7,16,0,0,0
12/8/2019 2:45,60.2,15.7,0,0,0
12/8/2019 3:00,62.1,15.3,0,0,0
12/8/2019 3:15,64.3,14.9,0,0,0
12/8/2019 3:30,66.4,14.6,0,0,0
12/8/2019 3:45,67.2,15,0,0,0
12/8/2019 4:00,69.1,14.9,0,0,0
12/8/2019 4:15,71,14.7,0,0,0
12/8/2019 4:30,72.4,14.6,0,0,0
12/8/2019 4:45,73.9,14.4,0,0,0
12/8/2019 5:00,74.5,14.4,0,0,0
12/8/2019 5:15,74,14.7,0,0,0
12/8/2019 5:30,73.2,14.8,0,0,0
12/8/2019 5:45,73.6,14.7,0,0,0
12/8/2019 6:00,73.8,14.6,0,0,0
12/8/2019 6:15,74.9,14.4,0,0,0
12/8/2019 6:30,79.3,13.4,0,0,0
12/8/2019 6:45,80.2,13.3,0,0,0
12/8/2019 7:00,72.8,15,0,0,0
12/8/2019 7:15,69,15.8,0,0,0
12/8/2019 7:30,66.6,16.5,0,0,0
12/8/2019 7:45,65.1,17.1,0,0,0
12/8/2019 8:00,64.2,17.7,0,0,0
12/8/2019 8:15,64.2,18.1,0,0,0
12/8/2019 8:30,64.2,18.5,0,0,0
12/8/2019 8:45,63.7,19,0,0,0
12/8/2019 9:00,64,19.1,0,0,0
12/8/2019 9:15,63.5,19.4,0,0,0
12/8/2019 9:30,62.4,20,0,0,0
12/8/2019 9:45,62.2,20.2,0,0,0
12/8/2019 10:00,61.7,20.6,0,0,0
12/8/2019 10:15,61.2,20.8,0,0,0
12/8/2019 10:30,61,20.8,0,0,0
12/8/2019 10:45,60.5,21,0,0,0
12/8/2019 11:00,60.3,21.2,0,0,0
12/8/2019 11:15,58.2,21.5,0,0,0
12/8/2019 11:30,57.8,21.5,0,0,0
12/8/2019 11:45,56.4,22,0,0,0
12/8/2019 12:00,56.9,21.5,0,0,0
12/8/2019 12:15,55.6,21.6,0,0,0
12/8/2019 12:30,53.8,22.5,0,0,0
12/8/2019 12:45,52.1,22.8,0,0,0
12/8/2019 13:00,51.3,22.8,0,0,0
12/8/2019 13:15,52.2,22.7,0,0,0
12/8/2019 13:30,51.5,23,0,0,0
12/8/2019 13:45,51.6,23.2,0,0,0
12/8/2019 14:00,50.6,23.2,0,0,0
12/8/2019 14:15,50.7,23.1,0,0,0
12/8/2019 14:30,48.9,23.5,0,0,0
12/8/2019 14:45,47.7,23.4,0,0,0
12/8/2019 15:00,47.5,23.2,0,0,0
12/8/2019 15:15,47.3,23.1,0,0,0
12/8/2019 15:30,47.1,23.4,0,0,0
12/8/2019 15:45,46.8,23.4,0,0,0
12/8/2019 16:00,45.9,23.9,0,0,0
12/8/2019 16:15,47.1,23.2,0,0,0
12/8/2019 16:30,49.1,22.5,0,0,0
12/8/2019 16:45,50,22.2,0,0,0
12/8/2019 17:00,50.1,22.1,0,0,0
12/8/2019 17:15,52.5,21.7,0,0,0
12/8/2019 17:30,54.2,21.3,0,0,0
12/8/2019 17:45,55.4,21,0,0,0
12/8/2019 18:00,55.5,21,0,0,0
12/8/2019 18:15,55.9,20.9,0,0,0
12/8/2019 18:30,57,20.7,0,0,0
12/8/2019 18:45,58.3,20.5,0,0,0
12/8/2019 19:00,59.8,20.2,0,0,0
12/8/2019 19:15,61.4,20,0,0,0
12/8/2019 19:30,62.4,19.9,0,0,0
12/8/2019 19:45,63.3,19.7,0,0,0
12/8/2019 20:00,64,19.6,0,0,0
12/8/2019 20:15,65.6,19.3,0,0,0
12/8/2019 20:30,67.4,19.1,0,0,0
12/8/2019 20:45,68.1,19,0,0,0
12/8/2019 21:00,68.6,19,0,0,0
12/8/2019 21:15,69.6,18.9,0,0,0
12/8/2019 21:30,70.3,18.8,0,0,0
12/8/2019 21:45,71.5,18.7,0,0,0
12/8/2019 22:00,73.1,18.6,0,0,0
12/8/2019 22:15,73.9,18.4,0,0,0
12/8/2019 22:30,73.9,18.4,0,0,0
12/8/2019 22:45,74.8,18.3,0,0,0
12/8/2019 23:00,75.4,18.2,0,0,0
12/8/2019 23:15,76.4,18.1,0,0,0
12/8/2019 23:30,77.4,17.9,0,0,0
12/8/2019 23:45,78.5,17.8,0,0,0
12/9/2019 0:00,79,17.7,0,0,0
12/9/2019 0:15,79.6,17.6,0,0,0
12/9/2019 0:30,80.5,17.5,0,0,0
12/9/2019 0:45,81.5,17.3,0,0,0
12/9/2019 1:00,82.6,17.2,0,0,0
12/9/2019 1:15,83.7,17.1,0,0,0
12/9/2019 1:30,85,16.9,0,0,0
12/9/2019 1:45,86.9,16.8,0,0,0
12/9/2019 2:00,88.9,16.6,0,0,0
12/9/2019 2:15,90.6,16.5,0,0,0
12/9/2019 2:30,91.6,16.4,0,0,0
12/9/2019 2:45,91.8,16.4,0,0,0
12/9/2019 3:00,92.1,16.3,0,0,0
12/9/2019 3:15,92.4,16.3,0,0,0
12/9/2019 3:30,93,16.2,0,0,0
12/9/2019 3:45,93.8,16.1,0,0,0
12/9/2019 4:00,93.3,16.2,0,0,0
12/9/2019 4:15,93,16.1,0,0,0
12/9/2019 4:30,93.3,16.1,0,0,0
12/9/2019 4:45,92.7,16.1,0,0,0
12/9/2019 5:00,93.8,16,0,0,0
12/9/2019 5:15,92.9,16,0,0,0
12/9/2019 5:30,94.5,15.8,0,0,0
12/9/2019 5:45,96.1,15.6,0,0,0
12/9/2019 6:00,96.1,15.6,0,0,0
12/9/2019 6:15,95.4,15.7,0,0,0
12/9/2019 6:30,95.8,15.7,0,0,0
12/9/2019 6:45,95.9,15.7,0,0,0
12/9/2019 7:00,96.1,15.7,0,0,0
12/9/2019 7:15,95.5,15.7,0,0,0
12/9/2019 7:30,96,15.7,0,0,0
12/9/2019 7:45,96.9,15.7,0,0,0
12/9/2019 8:00,97.6,15.7,0,0,0
12/9/2019 8:15,97.7,15.8,0,0,0
12/9/2019 8:30,98,15.9,0,0,0
12/9/2019 8:45,98,15.8,0,0,0
12/9/2019 9:00,98.1,15.8,0,0,0
12/9/2019 9:15,98.3,15.8,0,0,0
12/9/2019 9:30,97.9,16,0,0,0
12/9/2019 9:45,97.4,16.1,0,0,0
12/9/2019 10:00,97.5,16.2,0.8,0.001025465,0.072541429
12/9/2019 10:15,97.1,16.7,0,0,0
12/9/2019 10:30,95,16.6,0,0,0
12/9/2019 10:45,94.7,16.8,0,0,0
12/9/2019 11:00,93.9,17.1,0,0,0
12/9/2019 11:15,94.3,16.8,0,0,0
12/9/2019 11:30,95.7,16.6,0.8,0.001025465,0.072541429
12/9/2019 11:45,96.2,17,0.8,0.001025465,0.072541429
12/9/2019 12:00,93.2,17.9,0,0,0
12/9/2019 12:15,90.6,18.4,0,0,0
12/9/2019 12:30,88.1,18.6,0,0,0
12/9/2019 12:45,85.5,19.1,0,0,0
12/9/2019 13:00,83.8,19.5,0,0,0
12/9/2019 13:15,81.3,19.9,0,0,0
12/9/2019 13:30,81.9,19.7,0,0,0
12/9/2019 13:45,78.7,20.6,0,0,0
12/9/2019 14:00,75.6,21,0,0,0
12/9/2019 14:15,77,20.3,0,0,0
12/9/2019 14:30,73.4,21.5,0,0,0
12/9/2019 14:45,71.6,21.6,0,0,0
12/9/2019 15:00,69.7,21.9,0,0,0
12/9/2019 15:15,70.2,21.6,0,0,0
12/9/2019 15:30,69.1,21.8,0,0,0
12/9/2019 15:45,68.8,21.9,0,0,0
12/9/2019 16:00,69,21.7,0,0,0
12/9/2019 16:15,67.5,21.6,0,0,0
12/9/2019 16:30,67.3,21.5,0,0,0
12/9/2019 16:45,67.4,21.5,0,0,0
12/9/2019 17:00,67.5,21,0,0,0
12/9/2019 17:15,71,20.5,0,0,0
12/9/2019 17:30,72.3,20.2,0,0,0
12/9/2019 17:45,71.5,19.9,0,0,0
12/9/2019 18:00,72.7,19.6,0,0,0
12/9/2019 18:15,75,19.3,0,0,0
12/9/2019 18:30,76.1,19,0,0,0
12/9/2019 18:45,78.7,18.7,0,0,0
12/9/2019 19:00,79.6,18.6,0,0,0
12/9/2019 19:15,80.2,18.4,0,0,0
12/9/2019 19:30,80.3,18.3,0,0,0
12/9/2019 19:45,80.4,18.3,0,0,0
12/9/2019 20:00,81,18.1,0,0,0
12/9/2019 20:15,80.6,18.3,0,0,0
12/9/2019 20:30,83.4,17.9,0,0,0
12/9/2019 20:45,85.2,17.7,0,0,0
12/9/2019 21:00,86.7,17.6,0,0,0
12/9/2019 21:15,84.8,18.1,0,0,0
12/9/2019 21:30,81.7,18.6,0,0,0
12/9/2019 21:45,82.1,18.5,0,0,0
12/9/2019 22:00,83.5,18.3,0,0,0
12/9/2019 22:15,83.8,18.3,0,0,0
12/9/2019 22:30,84.4,18.2,0,0,0
12/9/2019 22:45,84.9,18.1,0,0,0
12/9/2019 23:00,86.9,17.9,0,0,0
12/9/2019 23:15,88.1,17.7,0,0,0
12/9/2019 23:30,89.3,17.6,0,0,0
12/9/2019 23:45,90.3,17.4,0,0,0
12/10/2019 0:00,89.9,17.5,0,0,0
12/10/2019 0:15,89.8,17.6,0,0,0
12/10/2019 0:30,89.8,17.6,0,0,0
12/10/2019 0:45,90.6,17.5,0,0,0
12/10/2019 1:00,91.9,17.3,0,0,0
12/10/2019 1:15,92.3,17.4,0,0,0
12/10/2019 1:30,92.7,17.4,0,0,0
12/10/2019 1:45,92.9,17.3,0,0,0
12/10/2019 2:00,94.1,17.2,0,0,0
12/10/2019 2:15,95.1,17.1,0,0,0
12/10/2019 2:30,95.8,17,0,0,0
12/10/2019 2:45,94.7,17,0,0,0
12/10/2019 3:00,94.9,16.8,0,0,0
12/10/2019 3:15,96,16.6,0,0,0
12/10/2019 3:30,97,16.4,0,0,0
12/10/2019 3:45,97.7,16.4,0,0,0
12/10/2019 4:00,98.2,16.4,0,0,0
12/10/2019 4:15,98.3,16.4,0,0,0
12/10/2019 4:30,98.3,16.4,0,0,0
12/10/2019 4:45,98.4,16.4,0,0,0
12/10/2019 5:00,98.4,16.5,0,0,0
12/10/2019 5:15,98,16.6,0.8,0.001025465,0.072541429
12/10/2019 5:30,97.3,16.6,0,0,0
12/10/2019 5:45,97.5,16.5,1.6,0.002849639,0.201583432
12/10/2019 6:00,98.4,16.4,1.6,0.002849639,0.201583432
12/10/2019 6:15,99,16.3,0,0,0
12/10/2019 6:30,99.3,16.3,0.8,0.001025465,0.072541429
12/10/2019 6:45,99.3,16.2,0,0,0
12/10/2019 7:00,99.1,16.3,0,0,0
12/10/2019 7:15,99.1,16.4,0,0,0
12/10/2019 7:30,98.8,16.6,0,0,0
12/10/2019 7:45,98.5,16.8,0,0,0
12/10/2019 8:00,97.7,17,0,0,0
12/10/2019 8:15,95.5,17.1,0,0,0
12/10/2019 8:30,94.1,17.2,0,0,0
12/10/2019 8:45,92.6,17.9,0,0,0
12/10/2019 9:00,88.9,18.8,0,0,0
12/10/2019 9:15,87.7,18.9,0,0,0
12/10/2019 9:30,86.9,18.7,0,0,0
12/10/2019 9:45,87,19,0,0,0
12/10/2019 10:00,82.9,20.4,0,0,0
12/10/2019 10:15,81.5,20.3,0,0,0
12/10/2019 10:30,82.1,20,0,0,0
12/10/2019 10:45,80.3,20.5,0,0,0
12/10/2019 11:00,81.1,20.1,0,0,0
12/10/2019 11:15,79.4,20.6,0,0,0
12/10/2019 11:30,79.8,20.5,0,0,0
12/10/2019 11:45,79.9,20.3,0,0,0
12/10/2019 12:00,76.3,21.4,0,0,0
12/10/2019 12:15,73.7,22,0,0,0
12/10/2019 12:30,73.4,22,0,0,0
12/10/2019 12:45,75,21.2,0,0,0
12/10/2019 13:00,73.8,21.5,0,0,0
12/10/2019 13:15,72.5,22.2,0,0,0
12/10/2019 13:30,70.7,22.4,0,0,0
12/10/2019 13:45,72.9,21.7,0,0,0
12/10/2019 14:00,69.4,22.4,0,0,0
12/10/2019 14:15,67.8,22.8,0,0,0
12/10/2019 14:30,70,22.4,0,0,0
12/10/2019 14:45,69.9,22.6,0,0,0
12/10/2019 15:00,66.8,23,0,0,0
12/10/2019 15:15,64.4,23.5,0,0,0
12/10/2019 15:30,62.8,23.7,0,0,0
12/10/2019 15:45,60.6,23.9,0,0,0
12/10/2019 16:00,60.5,23.9,0,0,0
12/10/2019 16:15,59.9,24.1,0,0,0
12/10/2019 16:30,60.3,23.9,0,0,0
12/10/2019 16:45,61.6,23.4,0,0,0
12/10/2019 17:00,61.6,23.3,0,0,0
12/10/2019 17:15,63.5,22.8,0,0,0
12/10/2019 17:30,64.7,22.4,0,0,0
12/10/2019 17:45,65.5,21.9,0,0,0
12/10/2019 18:00,68.9,21.5,0,0,0
12/10/2019 18:15,71.7,21.1,0,0,0
12/10/2019 18:30,72.1,20.7,0,0,0
12/10/2019 18:45,72,20.6,0,0,0
12/10/2019 19:00,73.8,20.2,0,0,0
12/10/2019 19:15,75.5,19.9,0,0,0
12/10/2019 19:30,76.3,19.6,0,0,0
12/10/2019 19:45,77.3,19.5,0,0,0
12/10/2019 20:00,78.3,19.5,0,0,0
12/10/2019 20:15,79.9,19.6,0,0,0
12/10/2019 20:30,82.7,19.2,0,0,0
12/10/2019 20:45,86.4,18.8,0,0,0
12/10/2019 21:00,88.9,18.7,0,0,0
12/10/2019 21:15,89.9,18.4,0,0,0
12/10/2019 21:30,88.7,18.3,0,0,0
12/10/2019 21:45,87.1,18.3,0,0,0
12/10/2019 22:00,88.2,18.2,0,0,0
12/10/2019 22:15,89.6,18,0,0,0
12/10/2019 22:30,90.9,17.9,0,0,0
12/10/2019 22:45,91.9,17.7,0,0,0
12/10/2019 23:00,92.8,17.6,0,0,0
12/10/2019 23:15,91.9,17.8,0,0,0
12/10/2019 23:30,92,17.9,0,0,0
12/10/2019 23:45,92.8,17.8,0,0,0
12/11/2019 0:00,93.7,17.8,0,0,0
12/11/2019 0:15,93.3,17.8,0,0,0
12/11/2019 0:30,92.8,17.9,0,0,0
12/11/2019 0:45,92.9,17.9,0,0,0
12/11/2019 1:00,93,17.9,0,0,0
12/11/2019 1:15,94.1,17.8,0,0,0
12/11/2019 1:30,94.8,17.7,0,0,0
12/11/2019 1:45,94.5,17.7,0,0,0
12/11/2019 2:00,95,17.5,5.6,0.018072495,1.278448287
12/11/2019 2:15,99.1,16.7,3.2,0.007918784,0.560174794
12/11/2019 2:30,99.5,16.8,0,0,0
12/11/2019 2:45,99.8,17,0,0,0
12/11/2019 3:00,100,17.2,0,0,0
12/11/2019 3:15,100,17.2,0,0,0
12/11/2019 3:30,99.5,17,0,0,0
12/11/2019 3:45,97.4,16.6,0,0,0
12/11/2019 4:00,96.8,16.5,0,0,0
12/11/2019 4:15,96.9,16.5,0,0,0
12/11/2019 4:30,97.1,16.4,0.8,0.001025465,0.072541429
12/11/2019 4:45,98.7,16.3,1.6,0.002849639,0.201583432
12/11/2019 5:00,99.7,16.4,2.4,0.005181271,0.366523138
12/11/2019 5:15,100,16.4,4,0.011004044,0.778426078
12/11/2019 5:30,100,16.4,3.2,0.007918784,0.560174794
12/11/2019 5:45,100,16.4,3.2,0.007918784,0.560174794
12/11/2019 6:00,100,16.3,2.4,0.005181271,0.366523138
12/11/2019 6:15,100,15.8,3.2,0.007918784,0.560174794
12/11/2019 6:30,100,14.9,4.8,0.014398096,1.01852132
12/11/2019 6:45,100,14.8,7.2,0.026178914,1.851896393
12/11/2019 7:00,100,14.7,7.2,0.026178914,1.851896393
12/11/2019 7:15,100,14.7,3.2,0.007918784,0.560174794
12/11/2019 7:30,100,14.8,1.6,0.002849639,0.201583432
12/11/2019 7:45,100,14.9,0.8,0.001025465,0.072541429
12/11/2019 8:00,100,15.2,1.6,0.002849639,0.201583432
12/11/2019 8:15,100,15.6,0.8,0.001025465,0.072541429
12/11/2019 8:30,100,15.8,0.8,0.001025465,0.072541429
12/11/2019 8:45,100,15.8,1.6,0.002849639,0.201583432
12/11/2019 9:00,100,15.6,3.2,0.007918784,0.560174794
12/11/2019 9:15,100,15.7,0.8,0.001025465,0.072541429
12/11/2019 9:30,100,16.4,0,0,0
12/11/2019 9:45,100,16.9,0,0,0
12/11/2019 10:00,100,17.1,0,0,0
12/11/2019 10:15,100,17.5,0,0,0
12/11/2019 10:30,99,17.9,0,0,0
12/11/2019 10:45,90.9,18.8,0,0,0
12/11/2019 11:00,86.6,19.6,0,0,0
12/11/2019 11:15,85,20.1,0,0,0
12/11/2019 11:30,83.2,20.6,0,0,0
12/11/2019 11:45,80.8,21.2,0,0,0
12/11/2019 12:00,78.2,21.6,0,0,0
12/11/2019 12:15,74,22.1,0,0,0
12/11/2019 12:30,72.5,22.2,0,0,0
12/11/2019 12:45,71.5,22.4,0,0,0
12/11/2019 13:00,70.8,22.6,0,0,0
12/11/2019 13:15,71,22.4,0,0,0
12/11/2019 13:30,71.5,22.1,0,0,0
12/11/2019 13:45,72.6,21.8,0,0,0
12/11/2019 14:00,71.6,21.7,0,0,0
12/11/2019 14:15,72.3,21.9,0,0,0
12/11/2019 14:30,72,21.9,0,0,0
12/11/2019 14:45,71.3,21.9,0,0,0
12/11/2019 15:00,69.5,22.1,0,0,0
12/11/2019 15:15,70.4,21.8,0,0,0
12/11/2019 15:30,70.7,22.1,0,0,0
12/11/2019 15:45,71.3,22.2,0,0,0
12/11/2019 16:00,72,21.7,0,0,0
12/11/2019 16:15,73.5,21.4,0,0,0
12/11/2019 16:30,73.4,21.2,0,0,0
12/11/2019 16:45,73.6,21,0,0,0
12/11/2019 17:00,75.3,20.7,0,0,0
12/11/2019 17:15,77,20.7,0,0,0
12/11/2019 17:30,77.5,20.2,0,0,0
12/11/2019 17:45,79.1,19.9,0,0,0
12/11/2019 18:00,83.6,19.5,0,0,0
12/11/2019 18:15,86.2,19.3,0,0,0
12/11/2019 18:30,86,19.2,0,0,0
12/11/2019 18:45,87.6,19.3,0,0,0
12/11/2019 19:00,88.8,19.2,0,0,0
12/11/2019 19:15,88.3,18.9,0,0,0
12/11/2019 19:30,87.9,18.7,0,0,0
12/11/2019 19:45,90.3,18.5,0,0,0
12/11/2019 20:00,91.1,18.6,0,0,0
12/11/2019 20:15,90.4,18.5,0,0,0
12/11/2019 20:30,90.5,18.4,0,0,0
12/11/2019 20:45,93.8,17.9,0,0,0
12/11/2019 21:00,95.4,17.8,0,0,0
12/11/2019 21:15,95.5,17.9,0,0,0
12/11/2019 21:30,95.2,18,0,0,0
12/11/2019 21:45,95.7,17.9,0,0,0
12/11/2019 22:00,96.6,17.8,0,0,0
12/11/2019 22:15,97.4,17.8,0,0,0
12/11/2019 22:30,98.1,17.7,0,0,0
12/11/2019 22:45,98.3,17.8,0,0,0
12/11/2019 23:00,97.7,17.8,0,0,0
12/11/2019 23:15,97,17.9,0,0,0
12/11/2019 23:30,97.1,17.8,0,0,0
12/11/2019 23:45,97.6,17.7,0,0,0
12/12/2019 0:00,98,17.7,0,0,0
12/12/2019 0:15,97.5,17.7,0,0,0
12/12/2019 0:30,97.4,17.5,0,0,0
12/12/2019 0:45,97.4,17.3,0,0,0
12/12/2019 1:00,97,16.9,0,0,0
12/12/2019 1:15,97.1,16.4,0,0,0
12/12/2019 1:30,99.1,16.2,0,0,0
12/12/2019 1:45,99.9,16.2,0,0,0
12/12/2019 2:00,100,16.2,0,0,0
12/12/2019 2:15,100,16.1,0,0,0
12/12/2019 2:30,100,15.9,0,0,0
12/12/2019 2:45,100,15.6,0,0,0
